3;3592571,2936453815
4;5058,307615713103
5;2,2648549702353193e-14
6;913,670409593611
7;4,74099116943057
8;29,028583199038977
9;13,713771210217823
10;3,761119455874538
11;1,7447505403879315
12;2,0376999800103466
13;0,2729343055996871
14;0,24106962218698236
15;0,31813986691010676
16;0,31953266516599577
17;0,24920229596689047
18;0,20021212843719738
19;0,16022726935156584
20;0,13074338930396046
21;0,09392414342051403
22;0,07941379549917116
23;0,06126977493662267
24;0,04826659375747866
25;0,04209022522356065
26;0,03653630451570855
27;0,031620990105894364
28;0,027323469084819862
29;0,023598710523138777
30;0,021329002266462282
31;0,019214956978540698
32;0,01725999092511543
33;0,015466717743048974
34;0,01383449160199035
35;0,012358965769930563
36;0,011032654928586183
37;0,009845852896436469
38;0,009033834515465244
39;0,008273532649154092
40;0,007565430725048117
41;0,00690923801183807
42;0,0063038980589738
43;0,0057476840497994175
44;0,005238338739170345
45;0,004773226415254683
46;0,004431523467355092
47;0,004109613557622183
48;0,00380747887989763
49;0,003524861060455464
